"p_val" "avg_log2FC" "pct.1" "pct.2" "p_val_adj" "cluster" "gene"
"Kctd4" 0.000115604914432502 0.432203093148249 0.101 0.064 1 "IM" "Kctd4"
"Prc1" 0.000116506307829799 0.598460431720106 0.106 0.068 1 "IM" "Prc1"
"Ccdc138" 0.000116671127077784 0.808116419813088 0.09 0.055 1 "IM" "Ccdc138"
"Gm9929" 0.000117296915590016 0.598953447356813 0.063 0.034 1 "IM" "Gm9929"
"Eif2b3" 0.000117356565053933 0.395234587134694 0.215 0.162 1 "IM" "Eif2b3"
"Vapb" 0.000117521772942046 0.200233911357275 0.231 0.173 1 "IM" "Vapb"
"Samd4" 0.000117541378435748 0.622014685097833 0.173 0.126 1 "IM" "Samd4"
"Rft1" 0.000117547887010611 0.476305788018085 0.128 0.087 1 "IM" "Rft1"
"U2af2" 0.000117622273582182 0.166155232417719 0.278 0.214 1 "IM" "U2af2"
"Ankfy1" 0.000118119380510297 0.127652510157266 0.549 0.463 1 "IM" "Ankfy1"
"2610035D17Rik" 0.000118293173544968 -0.105295190423999 0.183 0.13 1 "IM" "2610035D17Rik"
"Mrps17" 0.000118309066629473 0.510103018102565 0.087 0.052 1 "IM" "Mrps17"
"Ndufa10" 0.000118481997097195 0.383715363642567 0.148 0.103 1 "IM" "Ndufa10"
"Trappc10" 0.000118683839583441 0.24753979522829 0.255 0.196 1 "IM" "Trappc10"
"Tnfrsf23" 0.000119014612964535 -0.878311050015641 0.026 0.051 1 "IM" "Tnfrsf23"
"Psmd1" 0.000119051956604115 0.224857695011282 0.466 0.393 1 "IM" "Psmd1"
"Tmem150b" 0.000119299730608278 -0.436895473405112 0.188 0.239 1 "IM" "Tmem150b"
"Ctif" 0.000119756138390556 0.341253890770688 0.26 0.204 1 "IM" "Ctif"
"Ghr" 0.000120129321211139 -1.81497740560946 0.098 0.137 1 "IM" "Ghr"
"Map7d1" 0.000120237128544835 0.217732276763539 0.256 0.196 1 "IM" "Map7d1"
"Id3" 0.000120242970304306 1.26653754749991 0.043 0.02 1 "IM" "Id3"
"Gstt2" 0.000120786866123831 0.772690445888385 0.06 0.032 1 "IM" "Gstt2"
"Ykt6" 0.000121166046833619 0.246918963659752 0.098 0.061 1 "IM" "Ykt6"
"Fam120a" 0.000121442843712634 -0.366741218084184 0.463 0.493 1 "IM" "Fam120a"
"Rhoq" 0.000121550357960249 -0.459591694490819 0.402 0.442 1 "IM" "Rhoq"
"Pole4" 0.000121695587993393 0.269403225594071 0.103 0.064 1 "IM" "Pole4"
"Ndufc1" 0.000121789063059362 1.40589633041029 0.052 0.026 1 "IM" "Ndufc1"
"Smarcc1" 0.000122544052140478 0.250766668959067 0.361 0.293 1 "IM" "Smarcc1"
"Tsg101" 0.000122729790950265 0.227139556601221 0.278 0.214 1 "IM" "Tsg101"
"Topors" 0.00012294604441694 0.412218625421419 0.147 0.102 1 "IM" "Topors"
"Dhx36" 0.000123119116414316 0.12656838507317 0.342 0.271 1 "IM" "Dhx36"
"Eif4b" 0.000123629382721153 0.221961697754791 0.264 0.206 1 "IM" "Eif4b"
"Gpr180" 0.000124302338129327 0.561570313321193 0.098 0.062 1 "IM" "Gpr180"
"Gm13817" 0.000124339708988781 1.91462304481196 0.022 0.006 1 "IM" "Gm13817"
"Ccp110" 0.000124627869929104 0.966862374553458 0.048 0.023 1 "IM" "Ccp110"
"Neurl1b" 0.000124968385266168 -1.17001605636003 0.042 0.071 1 "IM" "Neurl1b"
"Lix1l" 0.00012505540619922 0.79817537747856 0.075 0.043 1 "IM" "Lix1l"
"2210016L21Rik" 0.000125125897040169 0.627958507730918 0.071 0.04 1 "IM" "2210016L21Rik"
"Phf12" 0.000126220964327327 0.179282651022586 0.484 0.409 1 "IM" "Phf12"
"Gm48900" 0.000126690642043541 2.63272101483043 0.016 0.003 1 "IM" "Gm48900"
"Rabl2" 0.000126962396707787 1.34959929589162 0.022 0.006 1 "IM" "Rabl2"
"Pdzd8" 0.00012737521167091 -0.472165134332667 0.289 0.336 1 "IM" "Pdzd8"
"Gm15788" 0.000127760723089661 1.07845983476583 0.039 0.017 1 "IM" "Gm15788"
"E230016M11Rik" 0.000127975707852205 0.631590740735808 0.086 0.052 1 "IM" "E230016M11Rik"
"Ogn" 0.00012827077648474 0.400620641183379 0.07 0.039 1 "IM" "Ogn"
"Poglut3" 0.000128425627544499 1.00958019743918 0.04 0.018 1 "IM" "Poglut3"
"Gm17590" 0.000128664678626077 0.777582309114846 0.086 0.052 1 "IM" "Gm17590"
"Snx22" 0.000128856263147171 -2.88189664448356 0.002 0.012 1 "IM" "Snx22"
"Bak1" 0.000129035136130512 0.590683489081939 0.066 0.037 1 "IM" "Bak1"
"Chil1" 0.000130149787869761 0.549436883517289 0.079 0.046 1 "IM" "Chil1"
"4930522L14Rik" 0.000130149858590233 0.875344374316957 0.067 0.037 1 "IM" "4930522L14Rik"
"Enpp1" 0.000130678155774997 -0.717103246612683 0.125 0.167 1 "IM" "Enpp1"
"Cdk12" 0.000130874168127096 -0.258740399865666 0.623 0.632 1 "IM" "Cdk12"
"Tatdn3" 0.000131123822340072 1.03624329356464 0.06 0.032 1 "IM" "Tatdn3"
"Ccdc9" 0.000131921989885653 0.254167128628568 0.119 0.078 1 "IM" "Ccdc9"
"Rgs6" 0.000132497533588476 -1.72384652785048 0.01 0.027 1 "IM" "Rgs6"
"Ptov1" 0.000133034120117328 0.778647259239625 0.076 0.045 1 "IM" "Ptov1"
"Zfp157" 0.000133817017548782 0.442137889415095 0.183 0.135 1 "IM" "Zfp157"
"Hdac4" 0.000134383926373185 -0.411213265311174 0.398 0.434 1 "IM" "Hdac4"
"Lamtor2" 0.000134578682884905 1.01013885149121 0.066 0.037 1 "IM" "Lamtor2"
"Gm15907" 0.000134782565738921 3.31824295086599 0.013 0.001 1 "IM" "Gm15907"
"Trir" 0.000135259473453937 0.359657645756792 0.16 0.113 1 "IM" "Trir"
"Sap30l" 0.000135600596665754 0.519666216495612 0.086 0.051 1 "IM" "Sap30l"
"1700030K09Rik" 0.000135768945464107 0.6257958406527 0.088 0.053 1 "IM" "1700030K09Rik"
"A530032D15Rik" 0.000136023236409575 0.754337788015766 0.037 0.016 1 "IM" "A530032D15Rik"
"Csnk2a1" 0.000136415152415781 0.164476169254021 0.448 0.368 1 "IM" "Csnk2a1"
"Cct4" 0.000136705356603199 0.208930307610251 0.209 0.156 1 "IM" "Cct4"
"Fam50a" 0.000137124340839408 0.527687308067772 0.105 0.068 1 "IM" "Fam50a"
"Zrsr2" 0.000137369384758001 0.13885407421852 0.303 0.235 1 "IM" "Zrsr2"
"Rbks" 0.000138105186836479 0.261054345438829 0.251 0.194 1 "IM" "Rbks"
"Dis3" 0.000138968795531863 0.495782501025599 0.096 0.06 1 "IM" "Dis3"
"Lix1" 0.00013922894295196 -1.76694586123764 0.003 0.014 1 "IM" "Lix1"
"Gm16033" 0.0001393360981909 2.04197990165675 0.015 0.002 1 "IM" "Gm16033"
"Dhx34" 0.000139355427789318 0.393626788506896 0.099 0.062 1 "IM" "Dhx34"
"Ppp4c" 0.000139527790877326 0.199649268743362 0.196 0.142 1 "IM" "Ppp4c"
"Usp42" 0.000139740981875888 0.675853735328962 0.069 0.039 1 "IM" "Usp42"
"Tnrc6b" 0.000140820637822137 -0.240999766647078 0.722 0.723 1 "IM" "Tnrc6b"
"Gm26979" 0.000141023592866306 1.32826802981633 0.045 0.022 1 "IM" "Gm26979"
"Cmtm3" 0.000141043332578579 0.412305924087474 0.113 0.073 1 "IM" "Cmtm3"
"Olfr1124" 0.000141373591877224 1.20159116637677 0.033 0.013 1 "IM" "Olfr1124"
"Wwp2" 0.000142113541761233 0.107355241526009 0.485 0.395 1 "IM" "Wwp2"
"Ppip5k2" 0.000142125767725005 0.213073091367751 0.246 0.186 1 "IM" "Ppip5k2"
"5330439K02Rik" 0.000142965930146016 0.963978659939217 0.031 0.012 1 "IM" "5330439K02Rik"
"Dpm1" 0.00014335536105733 0.298538602932581 0.233 0.175 1 "IM" "Dpm1"
"Gm39090" 0.00014365564450491 1.62759917495943 0.036 0.015 1 "IM" "Gm39090"
"Cnot3" 0.000143746386921606 0.176895848516657 0.269 0.206 1 "IM" "Cnot3"
"Pkn1" 0.000144060228354929 0.128116221874042 0.545 0.459 1 "IM" "Pkn1"
"Ube2o" 0.00014473186538861 0.587781507026734 0.104 0.067 1 "IM" "Ube2o"
"Rcn1" 0.000145362767137334 1.24631217339399 0.033 0.013 1 "IM" "Rcn1"
"Snhg1" 0.000146476063625929 0.324911697685215 0.116 0.076 1 "IM" "Snhg1"
"Prpf4" 0.000146711939825683 0.462188791350947 0.096 0.06 1 "IM" "Prpf4"
"Ss18" 0.000146951194325702 0.20109899406599 0.283 0.222 1 "IM" "Ss18"
"Gadd45gip1" 0.00014763638415185 0.64912862409097 0.045 0.021 1 "IM" "Gadd45gip1"
"Emc3" 0.000147788807715553 0.467683466731977 0.153 0.108 1 "IM" "Emc3"
"Ckap5" 0.000148078621895451 0.113713143028772 0.433 0.353 1 "IM" "Ckap5"
"Pcdh18" 0.000148384786670564 1.97178389061297 0.021 0.005 1 "IM" "Pcdh18"
"Mgme1" 0.000148887761485807 0.903460314431258 0.059 0.031 1 "IM" "Mgme1"
"Mgst3" 0.00014894323038628 -0.930627149069568 0.031 0.057 1 "IM" "Mgst3"
"Abcb8" 0.00014931809688484 0.864102680078575 0.058 0.03 1 "IM" "Abcb8"
"Rapsn" 0.000149628527104167 5.2213231232529 0.01 0 1 "IM" "Rapsn"
"Ubxn2b" 0.000149726465518437 0.409190818608786 0.091 0.056 1 "IM" "Ubxn2b"
"Supt7l" 0.000150267017081758 0.695199795038496 0.06 0.032 1 "IM" "Supt7l"
"Cadps2" 0.000150831639140258 -1.28165630871617 0.043 0.072 1 "IM" "Cadps2"
"Sgsh" 0.000151109493133278 1.22057919227234 0.021 0.005 1 "IM" "Sgsh"
"4930477G07Rik" 0.000151706379148625 1.04100669645964 0.018 0.004 1 "IM" "4930477G07Rik"
"Dph7" 0.000151845482805493 0.857743946925373 0.064 0.035 1 "IM" "Dph7"
"Hgs" 0.000152292832825358 0.255405211734703 0.15 0.105 1 "IM" "Hgs"
"Tle4" 0.000152323915828081 0.118542226982012 0.591 0.505 1 "IM" "Tle4"
"4931428F04Rik" 0.00015266278718206 1.48583506349411 0.018 0.004 1 "IM" "4931428F04Rik"
"Tox4" 0.000152781943859066 0.246078666689293 0.216 0.161 1 "IM" "Tox4"
"Snn" 0.000153040235555001 -1.97230295080446 0.008 0.024 1 "IM" "Snn"
"Spag1" 0.000153099731519201 0.622629464888127 0.054 0.028 1 "IM" "Spag1"
"Ube4b" 0.000153330135307745 0.208674284631263 0.414 0.345 1 "IM" "Ube4b"
"Gpat4" 0.000153355795866589 0.404659897171469 0.137 0.095 1 "IM" "Gpat4"
"Chst1" 0.000153582002522766 1.57707280839893 0.021 0.005 1 "IM" "Chst1"
"Gm14966" 0.000153621981469293 0.397187355478897 0.091 0.056 1 "IM" "Gm14966"
"Cyyr1" 0.000153798180041006 -0.84245836696083 0.046 0.076 1 "IM" "Cyyr1"
"Myo1b" 0.000153828357559317 0.258677207505776 0.155 0.108 1 "IM" "Myo1b"
"Cabyr" 0.000154281099504552 1.4315380387801 0.021 0.005 1 "IM" "Cabyr"
"Rnaset2b" 0.000154335678278854 0.744654102294477 0.059 0.031 1 "IM" "Rnaset2b"
"Aktip" 0.000154606119892432 0.798352091852972 0.09 0.056 1 "IM" "Aktip"
"Fcf1" 0.00015479554398752 0.429865430019097 0.136 0.093 1 "IM" "Fcf1"
"Puf60" 0.000155818057671657 0.398337228623303 0.141 0.097 1 "IM" "Puf60"
"Uba52" 0.000156074577571443 0.996474692658003 0.063 0.035 1 "IM" "Uba52"
"Zc3h8" 0.000156403729890151 0.568579190179272 0.098 0.062 1 "IM" "Zc3h8"
"Upp2" 0.000157329530203919 -0.508263674676512 0.267 0.311 1 "IM" "Upp2"
"Mamld1" 0.00015764765985832 -0.842769524113926 0.092 0.13 1 "IM" "Mamld1"
"Ptp4a3" 0.000157760651209799 0.754790931769959 0.051 0.026 1 "IM" "Ptp4a3"
"Gm47371" 0.000157923909838821 1.08942127638411 0.045 0.021 1 "IM" "Gm47371"
"P2ry2" 0.000158293656996911 -1.2320871248287 0.02 0.041 1 "IM" "P2ry2"
"Fbxo10" 0.000158308286591774 0.622409066747429 0.055 0.028 1 "IM" "Fbxo10"
"Ccdc134" 0.00015879610878624 0.494072159612605 0.079 0.047 1 "IM" "Ccdc134"
"Zkscan1" 0.000158919019314782 0.188035732306639 0.163 0.114 1 "IM" "Zkscan1"
"Dynlt1c" 0.000158939180145856 1.20449371364535 0.05 0.025 1 "IM" "Dynlt1c"
"Dpf2" 0.000159325584172673 0.361721769280586 0.157 0.112 1 "IM" "Dpf2"
"Grcc10" 0.000160163730892321 0.368095190107789 0.087 0.053 1 "IM" "Grcc10"
"Pira2" 0.000160516715287039 -0.876705160176291 0.047 0.077 1 "IM" "Pira2"
"Kdm3a" 0.000160806432037773 0.219740754872214 0.281 0.222 1 "IM" "Kdm3a"
"Bag3" 0.000160900604327736 0.302500449735572 0.162 0.115 1 "IM" "Bag3"
"Gm15354" 0.000161197718345408 1.09163128409078 0.037 0.016 1 "IM" "Gm15354"
"Rnaseh2b" 0.000161318814825855 -0.713980093791897 0.093 0.131 1 "IM" "Rnaseh2b"
"Ddost" 0.000161586569707713 0.53157320268797 0.065 0.036 1 "IM" "Ddost"
"Fgf14" 0.000161605004437818 -4.98700548817566 0.001 0.011 1 "IM" "Fgf14"
"Wdr41" 0.000161668349818679 0.204932860347813 0.343 0.277 1 "IM" "Wdr41"
"Gbp7" 0.000161833951072442 0.34037567075766 0.141 0.097 1 "IM" "Gbp7"
"Gdpgp1" 0.000161850205394599 1.08792429845313 0.042 0.019 1 "IM" "Gdpgp1"
"4933406J09Rik" 0.000162459703593156 -3.70090214469859 0.001 0.011 1 "IM" "4933406J09Rik"
"Mtx1" 0.000162994712390917 0.664523107648683 0.079 0.047 1 "IM" "Mtx1"
"Sf3a1" 0.000163308280230374 0.254032855732625 0.132 0.089 1 "IM" "Sf3a1"
"Tbpl1" 0.000163361261819094 0.522331527877441 0.077 0.045 1 "IM" "Tbpl1"
"Trim27" 0.000163586941874012 0.231046870730835 0.109 0.07 1 "IM" "Trim27"
"Tor1aip2" 0.000164575197797782 -0.423250763921004 0.312 0.357 1 "IM" "Tor1aip2"
"Med12" 0.000165291002262863 0.440762453356118 0.115 0.075 1 "IM" "Med12"
"Cfdp1" 0.000165331973641156 0.215942505039149 0.302 0.238 1 "IM" "Cfdp1"
"Dnah17" 0.000165856657848886 0.700823576880161 0.044 0.02 1 "IM" "Dnah17"
"Tmem170b" 0.000166263379660986 -0.511895434966596 0.279 0.322 1 "IM" "Tmem170b"
"Ptpmt1" 0.000166302987947047 0.81478895445297 0.072 0.041 1 "IM" "Ptpmt1"
"Gm44577" 0.000166809021304448 1.93501473545542 0.017 0.003 1 "IM" "Gm44577"
"Gm49173" 0.000166876650419426 0.771583579523802 0.066 0.037 1 "IM" "Gm49173"
"Lta4h" 0.000167075569244656 -0.639387510750018 0.147 0.191 1 "IM" "Lta4h"
"Knop1" 0.000167583252128805 0.251580636960187 0.161 0.114 1 "IM" "Knop1"
"Ybx3" 0.000168373642353072 0.19031514558399 0.175 0.125 1 "IM" "Ybx3"
"Gm28198" 0.000168446388382863 0.514393143615736 0.113 0.075 1 "IM" "Gm28198"
"Nup107" 0.000168754860950761 0.244565028105241 0.123 0.083 1 "IM" "Nup107"
"Sf3a3" 0.000168921877391133 0.448612145487366 0.128 0.087 1 "IM" "Sf3a3"
"Parl" 0.000168971551381385 -0.557907821556732 0.208 0.254 1 "IM" "Parl"
"Usp37" 0.000169402975037385 0.317487487709278 0.351 0.289 1 "IM" "Usp37"
"Zfp825" 0.000169622701098345 0.742989329060092 0.056 0.029 1 "IM" "Zfp825"
"Zfp101" 0.000169641979875841 0.319795317823629 0.085 0.051 1 "IM" "Zfp101"
"Nfya" 0.000169661168767036 0.13565389000714 0.234 0.177 1 "IM" "Nfya"
"Nr2f2" 0.000170123616408509 0.745030370155296 0.059 0.031 1 "IM" "Nr2f2"
"Bmp1" 0.000170153515045423 0.649448442219557 0.09 0.055 1 "IM" "Bmp1"
"Pde8a" 0.000170260128771357 -0.451853073587768 0.34 0.38 1 "IM" "Pde8a"
"Rgl2" 0.000170312590757378 0.155418854154989 0.335 0.265 1 "IM" "Rgl2"
"Ythdf2" 0.000170387040566335 0.295095020803656 0.296 0.235 1 "IM" "Ythdf2"
"Clns1a" 0.000171116824455894 0.476472102876277 0.113 0.074 1 "IM" "Clns1a"
"Cnpy3" 0.000171463573376004 0.334116329726297 0.179 0.131 1 "IM" "Cnpy3"
"Cacna1c" 0.000171651430637737 0.201318446496561 0.216 0.161 1 "IM" "Cacna1c"
"Gemin6" 0.000172389129049736 2.22077779446984 0.019 0.005 1 "IM" "Gemin6"
"Cdpf1" 0.000172414442753859 2.02243898412737 0.026 0.009 1 "IM" "Cdpf1"
"Gm20650" 0.000173012119500266 1.13828032818879 0.053 0.028 1 "IM" "Gm20650"
"Dok1" 0.000173252875655887 0.562341266225302 0.066 0.037 1 "IM" "Dok1"
"Amfr" 0.000174545401338712 0.270321865618863 0.212 0.158 1 "IM" "Amfr"
"Mab21l3" 0.000174641887906087 -2.9518995684109 0.003 0.015 1 "IM" "Mab21l3"
"Tcn2" 0.000176727206851772 0.390615808565066 0.12 0.081 1 "IM" "Tcn2"
"Utp14b" 0.000176818255743944 0.8184542863565 0.045 0.022 1 "IM" "Utp14b"
"Dot1l" 0.000178389350925825 0.251450285705019 0.2 0.148 1 "IM" "Dot1l"
"Mpv17l" 0.000178462598772439 0.39383985412403 0.134 0.093 1 "IM" "Mpv17l"
"Smagp" 0.000179845030989936 0.927581547483158 0.04 0.018 1 "IM" "Smagp"
"Coq7" 0.000180159774545828 1.06621487818786 0.03 0.011 1 "IM" "Coq7"
"Emc6" 0.000180210408629766 0.627110216479244 0.056 0.029 1 "IM" "Emc6"
"Pcdh9" 0.000181009351052419 -4.5513001787201 0.007 0.021 1 "IM" "Pcdh9"
"Olfr113" 0.000181957936983872 4.13014816309594 0.011 0.001 1 "IM" "Olfr113"
"Lmf1" 0.000182157124366106 0.295405235695607 0.128 0.086 1 "IM" "Lmf1"
"Irgm2" 0.000182500179736012 0.282615627150626 0.111 0.072 1 "IM" "Irgm2"
"Fam120c" 0.000184749647983567 -0.560750557144158 0.166 0.213 1 "IM" "Fam120c"
"Selenom" 0.000185142312686851 0.990315551321026 0.03 0.011 1 "IM" "Selenom"
"Rpap1" 0.00018544890261168 0.529600118587163 0.101 0.064 1 "IM" "Rpap1"
"Capns1" 0.00018695052532829 0.335672452421327 0.194 0.144 1 "IM" "Capns1"
"Tmem80" 0.000188945805029998 0.655207924210165 0.106 0.07 1 "IM" "Tmem80"
"Acad12" 0.000189289610655362 1.01499332040055 0.046 0.022 1 "IM" "Acad12"
"Aph1a" 0.000190460746598022 0.512924068388671 0.087 0.053 1 "IM" "Aph1a"
"Slc7a6os" 0.000190899303369762 0.373463255732743 0.171 0.124 1 "IM" "Slc7a6os"
"Sbk2" 0.000191131844647576 -1.7848594208295 0.005 0.018 1 "IM" "Sbk2"
"Gm17359" 0.000191216563501286 1.27426054332929 0.042 0.02 1 "IM" "Gm17359"
"Nubp1" 0.000191295047815526 0.498617519690105 0.1 0.064 1 "IM" "Nubp1"
"Utp3" 0.000192152203317204 0.515386614896399 0.114 0.076 1 "IM" "Utp3"
"Rab11fip4" 0.000192693969687244 -1.68228550637631 0.015 0.033 1 "IM" "Rab11fip4"
"Trim41" 0.000193048528120735 0.271268310288923 0.256 0.2 1 "IM" "Trim41"
"Acap1" 0.000193220715886505 -1.62327856474841 0.016 0.035 1 "IM" "Acap1"
"Kcnab2" 0.000194077404036611 0.407822347143779 0.156 0.112 1 "IM" "Kcnab2"
"Ndufs8" 0.000195147056153668 0.860723679604262 0.051 0.026 1 "IM" "Ndufs8"
"Gm45890" 0.000195482762831089 1.49024597392134 0.036 0.016 1 "IM" "Gm45890"
"C1qtnf6" 0.000195812904495909 1.4824718313637 0.035 0.015 1 "IM" "C1qtnf6"
"Cib1" 0.000196128284499396 0.575636726870275 0.063 0.035 1 "IM" "Cib1"
"Srpk1" 0.000196990126208911 0.187533801967802 0.266 0.204 1 "IM" "Srpk1"
"Usp19" 0.000197932440868488 0.289842605371943 0.177 0.129 1 "IM" "Usp19"
"Zfp24" 0.00019795335312936 0.409428177521779 0.076 0.045 1 "IM" "Zfp24"
"Gm48657" 0.000197999501601987 3.13395780360656 0.013 0.001 1 "IM" "Gm48657"
"Tmem240" 0.000198169808230498 2.67091120668008 0.013 0.001 1 "IM" "Tmem240"
"Gm12000" 0.000198169808230498 2.60959800515984 0.013 0.001 1 "IM" "Gm12000"
"Hmgn2" 0.000198188895981884 -1.03185762455616 0.049 0.078 1 "IM" "Hmgn2"
"Dusp7" 0.000198196353791582 0.663765376279154 0.063 0.035 1 "IM" "Dusp7"
"Gins2" 0.000198476966040913 0.95252339334642 0.06 0.033 1 "IM" "Gins2"
"Klf13" 0.00019852816264671 -0.463544669384949 0.415 0.441 1 "IM" "Klf13"
"Spast" 0.000198616226010345 0.231260647490977 0.295 0.235 1 "IM" "Spast"
"Dhrs1" 0.000199456877505756 0.652640473631537 0.061 0.034 1 "IM" "Dhrs1"
"Treml1" 0.000200574027749957 2.46542763070992 0.018 0.004 1 "IM" "Treml1"
"Gpatch3" 0.000201641880746482 0.96587319041694 0.073 0.043 1 "IM" "Gpatch3"
"Hbb-bs" 0.000202241326318134 0.425033220433142 0.067 0.038 1 "IM" "Hbb-bs"
"Txndc5" 0.00020264789122627 0.228322223520213 0.093 0.058 1 "IM" "Txndc5"
"Ifi30" 0.000203958854245086 0.277480625472064 0.209 0.155 1 "IM" "Ifi30"
"Calu" 0.00020405628167543 0.423918189508847 0.168 0.122 1 "IM" "Calu"
"Cnrip1" 0.000204765966307208 1.39000014962316 0.027 0.009 1 "IM" "Cnrip1"
"Churc1" 0.000205091928826754 0.443883285969227 0.072 0.041 1 "IM" "Churc1"
"Xaf1" 0.000205213534830318 0.325122268169992 0.128 0.087 1 "IM" "Xaf1"
"Cdc42ep1" 0.000206027335238131 1.14647757397432 0.035 0.015 1 "IM" "Cdc42ep1"
"Usp4" 0.000206060781193834 0.220111536727624 0.311 0.246 1 "IM" "Usp4"
"Cep57" 0.000206125156187178 0.335217476464853 0.146 0.102 1 "IM" "Cep57"
"Tm4sf19" 0.000206280666686078 2.05629023844944 0.02 0.005 1 "IM" "Tm4sf19"
"Ndufa8" 0.000206398118969338 0.721223412295941 0.057 0.03 1 "IM" "Ndufa8"
"Gm15883" 0.000207270464914331 -3.59659915380044 0.005 0.018 1 "IM" "Gm15883"
"Chd4" 0.000207543010896482 0.125083043235653 0.481 0.403 1 "IM" "Chd4"
"Gm16122" 0.000208756069710738 1.04378671282374 0.035 0.015 1 "IM" "Gm16122"
"BC035044" 0.00021042730446855 -1.57358763526434 0.045 0.073 1 "IM" "BC035044"
"Snrnp27" 0.000210648563128775 0.381551282411301 0.117 0.078 1 "IM" "Snrnp27"
"Ruvbl1" 0.000211150838329921 0.844745256104765 0.069 0.04 1 "IM" "Ruvbl1"
"Plxna4os1" 0.000211521645160597 1.55171259922995 0.02 0.005 1 "IM" "Plxna4os1"
"Hs6st3" 0.000211994742266921 -1.86733684754451 0.01 0.026 1 "IM" "Hs6st3"
"Cyb5r1" 0.000212241580530268 0.368042790021276 0.094 0.059 1 "IM" "Cyb5r1"
"Lgals4" 0.000212368741052392 -1.72665057298412 0.01 0.026 1 "IM" "Lgals4"
"Gm3235" 0.000213034677441324 0.792800706939747 0.061 0.034 1 "IM" "Gm3235"
"Akap1" 0.000213175442971332 0.919660292833131 0.048 0.024 1 "IM" "Akap1"
"Ciao2b" 0.000213684052305128 0.764508712995496 0.048 0.024 1 "IM" "Ciao2b"
"Col4a6" 0.000214410705051643 -2.77474608725588 0.005 0.018 1 "IM" "Col4a6"
"Gm14211" 0.000214948773543785 1.61641504363349 0.028 0.01 1 "IM" "Gm14211"
"Ces1d" 0.000216770550832937 -1.54275360565234 0.017 0.037 1 "IM" "Ces1d"
"Mgat3" 0.000217093955660998 -3.05693287053037 0.004 0.016 1 "IM" "Mgat3"
"Pfdn2" 0.000217581467166526 0.399728932893958 0.144 0.101 1 "IM" "Pfdn2"
"Dad1" 0.000218021565657472 0.32909097896193 0.151 0.107 1 "IM" "Dad1"
"Sec24a" 0.000218222697628246 -0.478481399242651 0.376 0.408 1 "IM" "Sec24a"
"Safb2" 0.000218397471366853 0.127673165361425 0.465 0.385 1 "IM" "Safb2"
"P3h1" 0.000218413368478854 1.05594790075074 0.038 0.017 1 "IM" "P3h1"
"Drg2" 0.000220130630222564 0.866775250425425 0.052 0.027 1 "IM" "Drg2"
"Mrm1" 0.000220288408978606 0.783090562793073 0.055 0.029 1 "IM" "Mrm1"
"Adrm1" 0.000220538269129352 0.612586773282761 0.056 0.03 1 "IM" "Adrm1"
"Aldh1a7" 0.00022098057170881 -1.81424584678083 0.011 0.027 1 "IM" "Aldh1a7"
"Smad6" 0.000221298389589128 0.187746340944789 0.087 0.053 1 "IM" "Smad6"
"Commd2" 0.00022142381753334 0.865799577317755 0.052 0.027 1 "IM" "Commd2"
"Bckdk" 0.000221432005306346 0.950972740655304 0.041 0.019 1 "IM" "Bckdk"
"Trnt1" 0.000221552074966138 0.681288373177201 0.089 0.055 1 "IM" "Trnt1"
"Tsnax" 0.000222605749175983 0.408574470670114 0.149 0.105 1 "IM" "Tsnax"
"Rbbp6" 0.000223253770237872 0.169380449158555 0.461 0.383 1 "IM" "Rbbp6"
"Rab20" 0.000224092750002055 0.463431594185688 0.138 0.097 1 "IM" "Rab20"
"Sra1" 0.00022491835551363 0.679115497391235 0.065 0.037 1 "IM" "Sra1"
"Spag9" 0.000225667948004417 -0.250147850877461 0.735 0.728 1 "IM" "Spag9"
"Vamp5" 0.000225845369685078 -0.899146521653048 0.048 0.078 1 "IM" "Vamp5"
"Bmp8b" 0.00022611297872284 1.01117675652383 0.029 0.011 1 "IM" "Bmp8b"
"Adgre4" 0.00022745026000919 -2.64238863539252 0.036 0.061 1 "IM" "Adgre4"
"Cited2" 0.000227661785381259 0.967130541680739 0.049 0.025 1 "IM" "Cited2"
"Slc17a5" 0.000227846360739466 0.220074438444004 0.302 0.243 1 "IM" "Slc17a5"
"G3bp2" 0.00022803133706843 0.1593234964916 0.293 0.232 1 "IM" "G3bp2"
"Ndufa9" 0.000229070306462372 0.468596165988962 0.104 0.068 1 "IM" "Ndufa9"
"Asrgl1" 0.000230289188157042 0.605639564096609 0.047 0.023 1 "IM" "Asrgl1"
"Bcr" 0.000230475909248766 0.348056652814587 0.107 0.07 1 "IM" "Bcr"
"Gm10550" 0.000230507455665974 1.01797058979858 0.077 0.047 1 "IM" "Gm10550"
"Ccdc59" 0.000231029981584039 0.254539876334657 0.144 0.099 1 "IM" "Ccdc59"
"Tarbp2" 0.000231196874893303 0.563470960133721 0.068 0.039 1 "IM" "Tarbp2"
"Ints14" 0.000232102614653379 0.384573429284058 0.129 0.089 1 "IM" "Ints14"
"Ddr2" 0.000234546847210316 0.785650539932811 0.054 0.028 1 "IM" "Ddr2"
"Nasp" 0.000235873303307513 0.371478737847194 0.19 0.141 1 "IM" "Nasp"
"Trio" 0.000236597622787834 -0.271944108763786 0.605 0.618 1 "IM" "Trio"
"Sema4c" 0.000236707918545499 0.635023016355082 0.043 0.02 1 "IM" "Sema4c"
"Cand2" 0.000237873393628104 2.10887031756338 0.016 0.003 1 "IM" "Cand2"
